,Consumption,Temp,FlowTime,Power_Consumption,TimeStamp,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1
39021,15,60,10800,0.97999996,2020-03-18 10:40:12,,,,
11404,15,60,10800,0.97999996,2020-03-18 12:40:07,9663.0,7921.0,7579.0,3140.0
11406,15,60,10800,0.97999996,2020-03-18 12:40:07,3140.0,,,
11405,15,60,10800,0.97999996,2020-03-18 12:40:07,9664.0,7922.0,3140.0,
3140,15,60,10800,0.97999996,2020-03-18 12:40:07,,,,
11403,15,60,10800,0.97999996,2020-03-18 12:40:07,9662.0,3140.0,,
38538,15,60,10800,0.97999996,2020-03-18 13:20:20,,,,
11409,15,60,10800,0.97999996,2020-03-18 13:20:20,9666.0,7924.0,14196.0,
11407,15,60,10800,0.97999996,2020-03-18 13:20:20,30424.0,,,
11410,15,60,10800,0.97999996,2020-03-18 13:20:20,9667.0,7923.0,10521.0,6082.0
11408,15,60,10800,0.97999996,2020-03-18 13:20:20,9665.0,22310.0,,
11413,15,60,10800,0.97999996,2020-03-18 14:20:08,3613.0,,,
3613,15,60,10800,0.97999996,2020-03-18 14:20:08,,,,
11411,15,60,10800,0.97999996,2020-03-18 14:20:08,9669.0,7926.0,3613.0,
11412,15,60,10800,0.97999996,2020-03-18 14:20:08,9668.0,3613.0,,
11414,15,60,10800,0.97999996,2020-03-18 14:20:08,9670.0,7925.0,8052.0,3613.0
11418,15,60,10800,0.97999996,2020-03-18 14:35:15,686.0,,,
11416,15,60,10800,0.97999996,2020-03-18 14:35:15,9671.0,686.0,,
11415,15,60,10800,0.97999996,2020-03-18 14:35:15,9672.0,7927.0,5125.0,686.0
686,15,60,10800,0.97999996,2020-03-18 14:35:15,,,,
11417,15,60,10800,0.97999996,2020-03-18 14:35:15,9673.0,7928.0,686.0,
11419,15,60,10800,0.97999996,2020-03-18 16:10:36,28921.0,,,
11420,15,60,10800,0.97999996,2020-03-18 16:10:36,9674.0,7930.0,12693.0,
11421,15,60,10800,0.97999996,2020-03-18 16:10:36,9676.0,20807.0,,
11422,15,60,10800,0.97999996,2020-03-18 16:10:36,9675.0,7929.0,9018.0,4579.0
37035,15,60,10800,0.97999996,2020-03-18 16:10:36,,,,
11425,15,60,10800,0.97999996,2020-03-18 17:50:36,3614.0,,,
11426,15,60,10800,0.97999996,2020-03-18 17:50:36,9677.0,3614.0,,
3614,15,60,10800,0.97999996,2020-03-18 17:50:36,,,,
11423,15,60,10800,0.97999996,2020-03-18 17:50:36,9678.0,7931.0,8053.0,3614.0
11424,15,60,10800,0.97999996,2020-03-18 17:50:36,9679.0,7932.0,3614.0,
11427,15,60,10800,0.97999996,2020-03-18 18:50:21,9681.0,7933.0,7580.0,3141.0
11428,15,60,10800,0.97999996,2020-03-18 18:50:21,9682.0,7934.0,3141.0,
11429,15,60,10800,0.97999996,2020-03-18 18:50:21,3141.0,,,
11430,15,60,10800,0.97999996,2020-03-18 18:50:21,9680.0,3141.0,,
3141,15,60,10800,0.97999996,2020-03-18 18:50:21,,,,
11434,15,60,10800,0.97999996,2020-03-18 19:20:36,9684.0,7935.0,13260.0,
37602,15,60,10800,0.97999996,2020-03-18 19:20:36,,,,
11431,15,60,10800,0.97999996,2020-03-18 19:20:36,29488.0,,,
11432,15,60,10800,0.97999996,2020-03-18 19:20:36,9683.0,7936.0,9585.0,5146.0
11433,15,60,10800,0.97999996,2020-03-18 19:20:36,9685.0,21374.0,,
2766,15,60,10800,0.97999996,2020-03-18 21:00:45,,,,
11438,15,60,10800,0.97999996,2020-03-18 21:00:45,9687.0,2766.0,,
11437,15,60,10800,0.97999996,2020-03-18 21:00:45,9688.0,7937.0,2766.0,
11436,15,60,10800,0.97999996,2020-03-18 21:00:45,2766.0,,,
11435,15,60,10800,0.97999996,2020-03-18 21:00:45,9686.0,7938.0,7205.0,2766.0
38539,15,60,10800,0.97999996,2020-03-18 21:30:50,,,,
11442,15,60,10800,0.97999996,2020-03-18 21:30:50,30425.0,,,
11441,15,60,10800,0.97999996,2020-03-18 21:30:50,9689.0,22311.0,,
11440,15,60,10800,0.97999996,2020-03-18 21:30:50,9690.0,7939.0,10522.0,6083.0
11439,15,60,10800,0.97999996,2020-03-18 21:30:50,9691.0,7940.0,14197.0,
11443,15,60,10800,0.97999996,2020-03-18 21:50:12,31146.0,,,
11446,15,60,10800,0.97999996,2020-03-18 21:50:12,9694.0,7941.0,11243.0,6804.0
11445,15,60,10800,0.97999996,2020-03-18 21:50:12,9693.0,7942.0,14918.0,
11444,15,60,10800,0.97999996,2020-03-18 21:50:12,9692.0,23032.0,,
39260,15,60,10800,0.97999996,2020-03-18 21:50:12,,,,
11448,15,60,10800,0.97999996,2020-03-18 21:50:43,29869.0,,,
11447,15,60,10800,0.97999996,2020-03-18 21:50:43,9696.0,7944.0,9966.0,5527.0
37983,15,60,10800,0.97999996,2020-03-18 21:50:43,,,,
11449,15,60,10800,0.97999996,2020-03-18 21:50:43,9695.0,7943.0,13641.0,
11450,15,60,10800,0.97999996,2020-03-18 21:50:43,9697.0,21755.0,,
11451,15,60,10800,0.97999996,2020-03-18 23:40:12,4173.0,,,
11452,15,60,10800,0.97999996,2020-03-18 23:40:12,9700.0,7946.0,4173.0,
11453,15,60,10800,0.97999996,2020-03-18 23:40:12,9698.0,4173.0,,
11454,15,60,10800,0.97999996,2020-03-18 23:40:12,9699.0,7945.0,8612.0,4173.0
4173,15,60,10800,0.97999996,2020-03-18 23:40:12,,,,
11458,15,60,10800,0.97999996,2020-03-19 00:20:48,9703.0,7948.0,15859.0,
11457,15,60,10800,0.97999996,2020-03-19 00:20:48,9702.0,7947.0,12184.0,7745.0
11456,15,60,10800,0.97999996,2020-03-19 00:20:48,9701.0,23973.0,,
40201,15,60,10800,0.97999996,2020-03-19 00:20:48,,,,
11455,15,60,10800,0.97999996,2020-03-19 00:20:48,32087.0,,,
11459,15,60,10800,0.97999996,2020-03-19 02:00:52,9706.0,23033.0,,
11461,15,60,10800,0.97999996,2020-03-19 02:00:52,31147.0,,,
11460,15,60,10800,0.97999996,2020-03-19 02:00:52,9705.0,7950.0,14919.0,
39261,15,60,10800,0.97999996,2020-03-19 02:00:52,,,,
11462,15,60,10800,0.97999996,2020-03-19 02:00:52,9704.0,7949.0,11244.0,6805.0
11463,15,60,10800,0.97999996,2020-03-19 05:30:58,9708.0,7952.0,11245.0,6806.0
39262,15,60,10800,0.97999996,2020-03-19 05:30:58,,,,
11465,15,60,10800,0.97999996,2020-03-19 05:30:58,31148.0,,,
11464,15,60,10800,0.97999996,2020-03-19 05:30:58,9707.0,7951.0,14920.0,
11466,15,60,10800,0.97999996,2020-03-19 05:30:58,9709.0,23034.0,,
11470,15,60,10800,0.97999996,2020-03-19 07:30:16,9712.0,21947.0,,
38175,15,60,10800,0.97999996,2020-03-19 07:30:16,,,,
11469,15,60,10800,0.97999996,2020-03-19 07:30:16,30061.0,,,
11467,15,60,10800,0.97999996,2020-03-19 07:30:16,9710.0,7953.0,13833.0,
11468,15,60,10800,0.97999996,2020-03-19 07:30:16,9711.0,7954.0,10158.0,5719.0
11474,15,60,10800,0.97999996,2020-03-19 09:50:02,9713.0,7955.0,125.0,
11473,15,60,10800,0.97999996,2020-03-19 09:50:02,9714.0,7956.0,4564.0,125.0
125,15,60,10800,0.97999996,2020-03-19 09:50:02,,,,
11472,15,60,10800,0.97999996,2020-03-19 09:50:02,9715.0,125.0,,
11471,15,60,10800,0.97999996,2020-03-19 09:50:02,125.0,,,
1055,15,60,10800,0.97999996,2020-03-19 10:40:23,,,,
11475,15,60,10800,0.97999996,2020-03-19 10:40:23,1055.0,,,
11476,15,60,10800,0.97999996,2020-03-19 10:40:23,9718.0,7958.0,5494.0,1055.0
11477,15,60,10800,0.97999996,2020-03-19 10:40:23,9716.0,1055.0,,
11478,15,60,10800,0.97999996,2020-03-19 10:40:23,9717.0,7957.0,1055.0,
3615,15,60,10800,0.97999996,2020-03-19 12:20:08,,,,
11480,15,60,10800,0.97999996,2020-03-19 12:20:08,9720.0,7959.0,8054.0,3615.0
11481,15,60,10800,0.97999996,2020-03-19 12:20:08,9719.0,7960.0,3615.0,
11482,15,60,10800,0.97999996,2020-03-19 12:20:08,3615.0,,,
11479,15,60,10800,0.97999996,2020-03-19 12:20:08,9721.0,3615.0,,
11483,15,60,10800,0.97999996,2020-03-19 12:50:25,9724.0,7962.0,13261.0,
11484,15,60,10800,0.97999996,2020-03-19 12:50:25,9723.0,7961.0,9586.0,5147.0
11485,15,60,10800,0.97999996,2020-03-19 12:50:25,29489.0,,,
37603,15,60,10800,0.97999996,2020-03-19 12:50:25,,,,
11486,15,60,10800,0.97999996,2020-03-19 12:50:25,9722.0,21375.0,,
11490,15,60,10800,0.97999996,2020-03-19 13:30:47,28922.0,,,
11488,15,60,10800,0.97999996,2020-03-19 13:30:47,9726.0,20808.0,,
11489,15,60,10800,0.97999996,2020-03-19 13:30:47,9727.0,7964.0,9019.0,4580.0
37036,15,60,10800,0.97999996,2020-03-19 13:30:47,,,,
11487,15,60,10800,0.97999996,2020-03-19 13:30:47,9725.0,7963.0,12694.0,
11494,15,60,10800,0.97999996,2020-03-19 14:10:42,126.0,,,
11491,15,60,10800,0.97999996,2020-03-19 14:10:42,9728.0,7966.0,126.0,
11492,15,60,10800,0.97999996,2020-03-19 14:10:42,9729.0,7965.0,4565.0,126.0
11493,15,60,10800,0.97999996,2020-03-19 14:10:42,9730.0,126.0,,
126,15,60,10800,0.97999996,2020-03-19 14:10:42,,,,
38176,15,60,10800,0.97999996,2020-03-19 14:20:53,,,,
11498,15,60,10800,0.97999996,2020-03-19 14:20:53,9733.0,7967.0,13834.0,
11495,15,60,10800,0.97999996,2020-03-19 14:20:53,30062.0,,,
11497,15,60,10800,0.97999996,2020-03-19 14:20:53,9732.0,7968.0,10159.0,5720.0
11496,15,60,10800,0.97999996,2020-03-19 14:20:53,9731.0,21948.0,,
11500,15,60,10800,0.97999996,2020-03-19 16:10:13,1056.0,,,
11501,15,60,10800,0.97999996,2020-03-19 16:10:13,9734.0,1056.0,,
1056,15,60,10800,0.97999996,2020-03-19 16:10:13,,,,
11502,15,60,10800,0.97999996,2020-03-19 16:10:13,9735.0,7970.0,5495.0,1056.0
11499,15,60,10800,0.97999996,2020-03-19 16:10:13,9736.0,7969.0,1056.0,
11503,15,60,10800,0.97999996,2020-03-19 16:40:12,9739.0,7972.0,1936.0,
1936,15,60,10800,0.97999996,2020-03-19 16:40:12,,,,
11504,15,60,10800,0.97999996,2020-03-19 16:40:12,1936.0,,,
11505,15,60,10800,0.97999996,2020-03-19 16:40:12,9738.0,1936.0,,
11506,15,60,10800,0.97999996,2020-03-19 16:40:12,9737.0,7971.0,6375.0,1936.0
11507,15,60,10800,0.97999996,2020-03-19 17:20:15,9742.0,7974.0,127.0,
127,15,60,10800,0.97999996,2020-03-19 17:20:15,,,,
11509,15,60,10800,0.97999996,2020-03-19 17:20:15,9740.0,127.0,,
11508,15,60,10800,0.97999996,2020-03-19 17:20:15,9741.0,7973.0,4566.0,127.0
11510,15,60,10800,0.97999996,2020-03-19 17:20:15,127.0,,,
11511,15,60,10800,0.97999996,2020-03-19 17:50:46,9744.0,7975.0,15371.0,
11512,15,60,10800,0.97999996,2020-03-19 17:50:46,9743.0,7976.0,11696.0,7257.0
11513,15,60,10800,0.97999996,2020-03-19 17:50:46,31599.0,,,
11514,15,60,10800,0.97999996,2020-03-19 17:50:46,9745.0,23485.0,,
39713,15,60,10800,0.97999996,2020-03-19 17:50:46,,,,
2457,15,60,10800,0.97999996,2020-03-19 18:10:46,,,,
11515,15,60,10800,0.97999996,2020-03-19 18:10:46,9746.0,7978.0,6896.0,2457.0
11516,15,60,10800,0.97999996,2020-03-19 18:10:46,2457.0,,,
11517,15,60,10800,0.97999996,2020-03-19 18:10:46,9748.0,7977.0,2457.0,
11518,15,60,10800,0.97999996,2020-03-19 18:10:46,9747.0,2457.0,,
11519,15,60,10800,0.97999996,2020-03-19 18:50:37,2767.0,,,
11520,15,60,10800,0.97999996,2020-03-19 18:50:37,9749.0,7980.0,2767.0,
11521,15,60,10800,0.97999996,2020-03-19 18:50:37,9750.0,7979.0,7206.0,2767.0
11522,15,60,10800,0.97999996,2020-03-19 18:50:37,9751.0,2767.0,,
2767,15,60,10800,0.97999996,2020-03-19 18:50:37,,,,
11523,15,60,10800,0.97999996,2020-03-19 21:20:39,31149.0,,,
39263,15,60,10800,0.97999996,2020-03-19 21:20:39,,,,
11524,15,60,10800,0.97999996,2020-03-19 21:20:39,9752.0,7981.0,14921.0,
11525,15,60,10800,0.97999996,2020-03-19 21:20:39,9753.0,23035.0,,
11526,15,60,10800,0.97999996,2020-03-19 21:20:39,9754.0,7982.0,11246.0,6807.0
11530,15,60,10800,0.97999996,2020-03-19 23:00:48,9757.0,7983.0,7581.0,3142.0
3142,15,60,10800,0.97999996,2020-03-19 23:00:48,,,,
11528,15,60,10800,0.97999996,2020-03-19 23:00:48,9755.0,3142.0,,
11527,15,60,10800,0.97999996,2020-03-19 23:00:48,3142.0,,,
11529,15,60,10800,0.97999996,2020-03-19 23:00:48,9756.0,7984.0,3142.0,
11534,15,60,10800,0.97999996,2020-03-19 23:10:00,9760.0,7985.0,5496.0,1057.0
11533,15,60,10800,0.97999996,2020-03-19 23:10:00,9759.0,1057.0,,
11532,15,60,10800,0.97999996,2020-03-19 23:10:00,9758.0,7986.0,1057.0,
1057,15,60,10800,0.97999996,2020-03-19 23:10:00,,,,
11531,15,60,10800,0.97999996,2020-03-19 23:10:00,1057.0,,,
37984,15,60,10800,0.97999996,2020-03-20 03:10:49,,,,
11535,15,60,10800,0.97999996,2020-03-20 03:10:49,9762.0,7988.0,13642.0,
11536,15,60,10800,0.97999996,2020-03-20 03:10:49,9761.0,21756.0,,
11538,15,60,10800,0.97999996,2020-03-20 03:10:49,9763.0,7987.0,9967.0,5528.0
11537,15,60,10800,0.97999996,2020-03-20 03:10:49,29870.0,,,
11540,15,60,10800,0.97999996,2020-03-20 04:40:17,9765.0,3616.0,,
11541,15,60,10800,0.97999996,2020-03-20 04:40:17,9764.0,7989.0,3616.0,
11542,15,60,10800,0.97999996,2020-03-20 04:40:17,3616.0,,,
11539,15,60,10800,0.97999996,2020-03-20 04:40:17,9766.0,7990.0,8055.0,3616.0
3616,15,60,10800,0.97999996,2020-03-20 04:40:17,,,,
11543,15,60,10800,0.97999996,2020-03-20 05:00:36,30063.0,,,
11544,15,60,10800,0.97999996,2020-03-20 05:00:36,9767.0,7991.0,10160.0,5721.0
11545,15,60,10800,0.97999996,2020-03-20 05:00:36,9768.0,7992.0,13835.0,
11546,15,60,10800,0.97999996,2020-03-20 05:00:36,9769.0,21949.0,,
38177,15,60,10800,0.97999996,2020-03-20 05:00:36,,,,
39714,15,60,10800,0.97999996,2020-03-20 07:30:04,,,,
11548,15,60,10800,0.97999996,2020-03-20 07:30:04,9772.0,7993.0,15372.0,
11550,15,60,10800,0.97999996,2020-03-20 07:30:04,9770.0,23486.0,,
11549,15,60,10800,0.97999996,2020-03-20 07:30:04,9771.0,7994.0,11697.0,7258.0
11547,15,60,10800,0.97999996,2020-03-20 07:30:04,31600.0,,,
11553,15,60,10800,0.97999996,2020-03-20 08:50:32,9775.0,7995.0,9587.0,5148.0
37604,15,60,10800,0.97999996,2020-03-20 08:50:32,,,,
11552,15,60,10800,0.97999996,2020-03-20 08:50:32,9774.0,7996.0,13262.0,
11554,15,60,10800,0.97999996,2020-03-20 08:50:32,9773.0,21376.0,,
11551,15,60,10800,0.97999996,2020-03-20 08:50:32,29490.0,,,
11556,15,60,10800,0.97999996,2020-03-20 09:10:34,9777.0,7998.0,128.0,
11558,15,60,10800,0.97999996,2020-03-20 09:10:34,9778.0,7997.0,4567.0,128.0
11557,15,60,10800,0.97999996,2020-03-20 09:10:34,128.0,,,
11555,15,60,10800,0.97999996,2020-03-20 09:10:34,9776.0,128.0,,
128,15,60,10800,0.97999996,2020-03-20 09:10:34,,,,
11562,15,60,10800,0.97999996,2020-03-20 11:00:35,2458.0,,,
11561,15,60,10800,0.97999996,2020-03-20 11:00:35,9781.0,2458.0,,
11560,15,60,10800,0.97999996,2020-03-20 11:00:35,9780.0,7999.0,2458.0,
2458,15,60,10800,0.97999996,2020-03-20 11:00:35,,,,
11559,15,60,10800,0.97999996,2020-03-20 11:00:35,9779.0,8000.0,6897.0,2458.0
11564,15,60,10800,0.97999996,2020-03-20 15:00:00,9782.0,8002.0,6898.0,2459.0
11565,15,60,10800,0.97999996,2020-03-20 15:00:00,9783.0,8001.0,2459.0,
11566,15,60,10800,0.97999996,2020-03-20 15:00:00,9784.0,2459.0,,
2459,15,60,10800,0.97999996,2020-03-20 15:00:00,,,,
11563,15,60,10800,0.97999996,2020-03-20 15:00:00,2459.0,,,
37605,15,60,10800,0.97999996,2020-03-20 16:00:47,,,,
11570,15,60,10800,0.97999996,2020-03-20 16:00:47,29491.0,,,
11569,15,60,10800,0.97999996,2020-03-20 16:00:47,9785.0,21377.0,,
11568,15,60,10800,0.97999996,2020-03-20 16:00:47,9786.0,8004.0,13263.0,
11567,15,60,10800,0.97999996,2020-03-20 16:00:47,9787.0,8003.0,9588.0,5149.0
11571,15,60,10800,0.97999996,2020-03-20 16:10:56,9790.0,129.0,,
11572,15,60,10800,0.97999996,2020-03-20 16:10:56,9789.0,8005.0,129.0,
11573,15,60,10800,0.97999996,2020-03-20 16:10:56,129.0,,,
11574,15,60,10800,0.97999996,2020-03-20 16:10:56,9788.0,8006.0,4568.0,129.0
129,15,60,10800,0.97999996,2020-03-20 16:10:56,,,,
11575,15,60,10800,0.97999996,2020-03-20 17:40:04,9791.0,23974.0,,
11576,15,60,10800,0.97999996,2020-03-20 17:40:04,9792.0,8008.0,12185.0,7746.0
11577,15,60,10800,0.97999996,2020-03-20 17:40:04,9793.0,8007.0,15860.0,
11578,15,60,10800,0.97999996,2020-03-20 17:40:04,32088.0,,,
40202,15,60,10800,0.97999996,2020-03-20 17:40:04,,,,
11580,15,60,10800,0.97999996,2020-03-20 18:00:21,9795.0,8009.0,4174.0,
11579,15,60,10800,0.97999996,2020-03-20 18:00:21,9794.0,4174.0,,
4174,15,60,10800,0.97999996,2020-03-20 18:00:21,,,,
11581,15,60,10800,0.97999996,2020-03-20 18:00:21,9796.0,8010.0,8613.0,4174.0
11582,15,60,10800,0.97999996,2020-03-20 18:00:21,4174.0,,,
39264,15,60,10800,0.97999996,2020-03-20 18:40:53,,,,
11586,15,60,10800,0.97999996,2020-03-20 18:40:53,9798.0,23036.0,,
11584,15,60,10800,0.97999996,2020-03-20 18:40:53,31150.0,,,
11583,15,60,10800,0.97999996,2020-03-20 18:40:53,9799.0,8012.0,14922.0,
11585,15,60,10800,0.97999996,2020-03-20 18:40:53,9797.0,8011.0,11247.0,6808.0
11587,15,60,10800,0.97999996,2020-03-20 19:10:32,9800.0,8014.0,5951.0,1512.0
11589,15,60,10800,0.97999996,2020-03-20 19:10:32,1512.0,,,
11590,15,60,10800,0.97999996,2020-03-20 19:10:32,9802.0,8013.0,1512.0,
11588,15,60,10800,0.97999996,2020-03-20 19:10:32,9801.0,1512.0,,
1512,15,60,10800,0.97999996,2020-03-20 19:10:32,,,,
11592,15,60,10800,0.97999996,2020-03-20 19:20:24,29871.0,,,
11593,15,60,10800,0.97999996,2020-03-20 19:20:24,9804.0,8016.0,13643.0,
11594,15,60,10800,0.97999996,2020-03-20 19:20:24,9805.0,21757.0,,
11591,15,60,10800,0.97999996,2020-03-20 19:20:24,9803.0,8015.0,9968.0,5529.0
37985,15,60,10800,0.97999996,2020-03-20 19:20:24,,,,
11596,15,60,10800,0.97999996,2020-03-20 19:20:43,9807.0,8018.0,1058.0,
1058,15,60,10800,0.97999996,2020-03-20 19:20:43,,,,
11597,15,60,10800,0.97999996,2020-03-20 19:20:43,9808.0,1058.0,,
11595,15,60,10800,0.97999996,2020-03-20 19:20:43,9806.0,8017.0,5497.0,1058.0
11598,15,60,10800,0.97999996,2020-03-20 19:20:43,1058.0,,,
38540,15,60,10800,0.97999996,2020-03-20 20:00:26,,,,
11602,15,60,10800,0.97999996,2020-03-20 20:00:26,9811.0,8019.0,14198.0,
11601,15,60,10800,0.97999996,2020-03-20 20:00:26,9810.0,22312.0,,
11600,15,60,10800,0.97999996,2020-03-20 20:00:26,9809.0,8020.0,10523.0,6084.0
11599,15,60,10800,0.97999996,2020-03-20 20:00:26,30426.0,,,
37037,15,60,10800,0.97999996,2020-03-20 21:30:46,,,,
11603,15,60,10800,0.97999996,2020-03-20 21:30:46,9812.0,8022.0,12695.0,
11604,15,60,10800,0.97999996,2020-03-20 21:30:46,9814.0,20809.0,,
11605,15,60,10800,0.97999996,2020-03-20 21:30:46,28923.0,,,
11606,15,60,10800,0.97999996,2020-03-20 21:30:46,9813.0,8021.0,9020.0,4581.0
11607,15,60,10800,0.97999996,2020-03-20 21:50:39,9815.0,8023.0,4569.0,130.0
11608,15,60,10800,0.97999996,2020-03-20 21:50:39,9816.0,8024.0,130.0,
11609,15,60,10800,0.97999996,2020-03-20 21:50:39,9817.0,130.0,,
11610,15,60,10800,0.97999996,2020-03-20 21:50:39,130.0,,,
130,15,60,10800,0.97999996,2020-03-20 21:50:39,,,,
131,15,60,10800,0.97999996,2020-03-21 03:30:15,,,,
11613,15,60,10800,0.97999996,2020-03-21 03:30:15,9819.0,8025.0,4570.0,131.0
11614,15,60,10800,0.97999996,2020-03-21 03:30:15,9818.0,131.0,,
11611,15,60,10800,0.97999996,2020-03-21 03:30:15,131.0,,,
11612,15,60,10800,0.97999996,2020-03-21 03:30:15,9820.0,8026.0,131.0,
38541,15,60,10800,0.97999996,2020-03-21 06:10:52,,,,
11618,15,60,10800,0.97999996,2020-03-21 06:10:52,9821.0,8027.0,14199.0,
11617,15,60,10800,0.97999996,2020-03-21 06:10:52,30427.0,,,
11616,15,60,10800,0.97999996,2020-03-21 06:10:52,9823.0,8028.0,10524.0,6085.0
11615,15,60,10800,0.97999996,2020-03-21 06:10:52,9822.0,22313.0,,
11622,15,60,10800,0.97999996,2020-03-21 06:10:56,29492.0,,,
11621,15,60,10800,0.97999996,2020-03-21 06:10:56,9826.0,21378.0,,
11619,15,60,10800,0.97999996,2020-03-21 06:10:56,9824.0,8029.0,9589.0,5150.0
11620,15,60,10800,0.97999996,2020-03-21 06:10:56,9825.0,8030.0,13264.0,
37606,15,60,10800,0.97999996,2020-03-21 06:10:56,,,,
11624,15,60,10800,0.97999996,2020-03-21 08:15:12,9828.0,8032.0,687.0,
11625,15,60,10800,0.97999996,2020-03-21 08:15:12,9829.0,687.0,,
11626,15,60,10800,0.97999996,2020-03-21 08:15:12,687.0,,,
11623,15,60,10800,0.97999996,2020-03-21 08:15:12,9827.0,8031.0,5126.0,687.0
687,15,60,10800,0.97999996,2020-03-21 08:15:12,,,,
11630,15,60,10800,0.97999996,2020-03-21 08:50:09,9830.0,23487.0,,
11629,15,60,10800,0.97999996,2020-03-21 08:50:09,9831.0,8033.0,15373.0,
11627,15,60,10800,0.97999996,2020-03-21 08:50:09,9832.0,8034.0,11698.0,7259.0
11628,15,60,10800,0.97999996,2020-03-21 08:50:09,31601.0,,,
39715,15,60,10800,0.97999996,2020-03-21 08:50:09,,,,
11634,15,60,10800,0.97999996,2020-03-21 09:10:12,31151.0,,,
39265,15,60,10800,0.97999996,2020-03-21 09:10:12,,,,
11631,15,60,10800,0.97999996,2020-03-21 09:10:12,9835.0,23037.0,,
11633,15,60,10800,0.97999996,2020-03-21 09:10:12,9833.0,8036.0,11248.0,6809.0
11632,15,60,10800,0.97999996,2020-03-21 09:10:12,9834.0,8035.0,14923.0,
11635,15,60,10800,0.97999996,2020-03-21 09:30:04,9836.0,8038.0,10161.0,5722.0
11636,15,60,10800,0.97999996,2020-03-21 09:30:04,9838.0,21950.0,,
11637,15,60,10800,0.97999996,2020-03-21 09:30:04,9837.0,8037.0,13836.0,
11638,15,60,10800,0.97999996,2020-03-21 09:30:04,30064.0,,,
38178,15,60,10800,0.97999996,2020-03-21 09:30:04,,,,
1059,15,60,10800,0.97999996,2020-03-21 11:00:46,,,,
11639,15,60,10800,0.97999996,2020-03-21 11:00:46,1059.0,,,
11640,15,60,10800,0.97999996,2020-03-21 11:00:46,9841.0,8039.0,1059.0,
11641,15,60,10800,0.97999996,2020-03-21 11:00:46,9840.0,8040.0,5498.0,1059.0
11642,15,60,10800,0.97999996,2020-03-21 11:00:46,9839.0,1059.0,,
11646,15,60,10800,0.97999996,2020-03-21 15:10:19,2768.0,,,
11645,15,60,10800,0.97999996,2020-03-21 15:10:19,9844.0,8041.0,2768.0,
2768,15,60,10800,0.97999996,2020-03-21 15:10:19,,,,
11644,15,60,10800,0.97999996,2020-03-21 15:10:19,9843.0,8042.0,7207.0,2768.0
11643,15,60,10800,0.97999996,2020-03-21 15:10:19,9842.0,2768.0,,
11647,15,60,10800,0.97999996,2020-03-21 15:20:20,9846.0,8044.0,11699.0,7260.0
39716,15,60,10800,0.97999996,2020-03-21 15:20:20,,,,
11648,15,60,10800,0.97999996,2020-03-21 15:20:20,9847.0,23488.0,,
11649,15,60,10800,0.97999996,2020-03-21 15:20:20,31602.0,,,
11650,15,60,10800,0.97999996,2020-03-21 15:20:20,9845.0,8043.0,15374.0,
3617,15,60,10800,0.97999996,2020-03-21 15:40:17,,,,
11651,15,60,10800,0.97999996,2020-03-21 15:40:17,9848.0,8045.0,8056.0,3617.0
11652,15,60,10800,0.97999996,2020-03-21 15:40:17,9849.0,8046.0,3617.0,
11653,15,60,10800,0.97999996,2020-03-21 15:40:17,9850.0,3617.0,,
11654,15,60,10800,0.97999996,2020-03-21 15:40:17,3617.0,,,
11658,15,60,10800,0.97999996,2020-03-21 16:00:10,9853.0,8048.0,2460.0,
11655,15,60,10800,0.97999996,2020-03-21 16:00:10,9852.0,2460.0,,
11656,15,60,10800,0.97999996,2020-03-21 16:00:10,2460.0,,,
11657,15,60,10800,0.97999996,2020-03-21 16:00:10,9851.0,8047.0,6899.0,2460.0
2460,15,60,10800,0.97999996,2020-03-21 16:00:10,,,,
11659,15,60,10800,0.97999996,2020-03-21 16:10:30,9854.0,8049.0,5952.0,1513.0
11660,15,60,10800,0.97999996,2020-03-21 16:10:30,9855.0,8050.0,1513.0,
11661,15,60,10800,0.97999996,2020-03-21 16:10:30,1513.0,,,
11662,15,60,10800,0.97999996,2020-03-21 16:10:30,9856.0,1513.0,,
1513,15,60,10800,0.97999996,2020-03-21 16:10:30,,,,
11666,15,60,10800,0.97999996,2020-03-21 18:00:51,9857.0,8052.0,8614.0,4175.0
11665,15,60,10800,0.97999996,2020-03-21 18:00:51,4175.0,,,
11664,15,60,10800,0.97999996,2020-03-21 18:00:51,9858.0,4175.0,,
11663,15,60,10800,0.97999996,2020-03-21 18:00:51,9859.0,8051.0,4175.0,
4175,15,60,10800,0.97999996,2020-03-21 18:00:51,,,,
11670,15,60,10800,0.97999996,2020-03-21 18:40:08,9862.0,20810.0,,
11669,15,60,10800,0.97999996,2020-03-21 18:40:08,9861.0,8054.0,9021.0,4582.0
11668,15,60,10800,0.97999996,2020-03-21 18:40:08,9860.0,8053.0,12696.0,
11667,15,60,10800,0.97999996,2020-03-21 18:40:08,28924.0,,,
37038,15,60,10800,0.97999996,2020-03-21 18:40:08,,,,
11673,15,60,10800,0.97999996,2020-03-21 19:10:37,9864.0,8055.0,12186.0,7747.0
40203,15,60,10800,0.97999996,2020-03-21 19:10:37,,,,
11671,15,60,10800,0.97999996,2020-03-21 19:10:37,32089.0,,,
11672,15,60,10800,0.97999996,2020-03-21 19:10:37,9863.0,8056.0,15861.0,
